Student_ID,Student_Name,Study_Hours,Attendance,Assignment_Score,Final_Marks,Result
5149,John Reed,2,55,83,55,Fail
5150,Zachary Hickman MD,10,76,81,89,Pass
5151,Todd Medina,6,74,64,58,Fail
5152,Angela Molina,8,78,40,59,Fail
5153,John Barry,6,77,90,78,Pass
5154,Hannah Peters,4,65,94,75,Pass
5155,Dawn Allen,4,61,87,53,Fail
5156,Stacey Hernandez,6,69,54,65,Pass
5157,Eric Villanueva,4,67,71,57,Fail
5158,Gregory Parks,8,83,53,69,Pass
5159,Dawn Jones,9,72,80,81,Pass
5160,Henry Owens,1,94,100,66,Pass
5161,Amanda Haas,4,76,60,53,Fail
5162,Robert Snyder,4,98,94,80,Pass
5163,Julie Harrell,2,66,86,70,Pass
5164,Veronica Mosley,6,97,97,81,Pass
5165,Joshua Johnson,3,70,46,44,Fail
5166,John Miller,7,99,75,75,Pass
5167,William James,5,89,60,65,Pass
5168,Amber Robinson,4,80,89,67,Pass
5169,Jay Higgins,5,52,79,57,Fail
5170,Melissa Moore,8,66,51,65,Pass
5171,Daniel Johns Jr.,3,99,54,53,Fail
5172,Matthew Lane,7,75,54,73,Pass
5173,Kayla Monroe,6,72,56,56,Fail
5174,John Martinez,1,55,73,54,Fail
5175,Rhonda Mcdaniel,7,77,83,87,Pass
5176,Lisa Johnson,7,57,74,74,Pass
5177,Matthew Branch,1,94,78,68,Pass
5178,Stephen Barry,9,57,77,79,Pass
5179,Anthony Davis,6,68,53,61,Pass
5180,Angela Patrick,2,87,94,76,Pass
5181,Lorraine Johnston,5,78,98,76,Pass
5182,Christian Butler,4,72,44,56,Fail
5183,Robert Martinez,7,96,69,83,Pass
5184,Alan Aguilar,8,81,43,68,Pass
5185,Chris Huynh,1,59,54,41,Fail
5186,Kendra Cooper,5,76,78,71,Pass
5187,Kenneth Richardson,3,98,74,66,Pass
5188,Mallory Hoover,1,50,84,49,Fail
5189,Susan Cline,3,88,49,59,Fail
5190,Robert King,6,78,94,80,Pass
5191,Kevin Lopez,7,94,41,69,Pass
5192,Richard Young,8,52,83,74,Pass
5193,Heather Coffey,4,100,99,84,Pass
5194,Scott Vaughn,3,96,63,70,Pass
5195,Daniel King,5,86,67,67,Pass
5196,Jennifer Ryan,9,80,61,73,Pass
5197,Lisa Figueroa,6,60,83,71,Pass
5198,Sarah Andrade,9,71,71,64,Pass
5199,Michelle Robertson,6,67,70,70,Pass
5200,Paul Hunt,2,84,58,50,Fail
5201,Tina Newman,5,55,90,76,Pass
5202,Tyler Cole,9,52,60,71,Pass
5203,Jamie Baldwin,8,54,42,62,Pass
5204,Gary Chambers,7,58,45,61,Pass
5205,Phyllis Santiago,1,77,71,52,Fail
5206,Michelle Perry,4,68,41,47,Fail
5207,Thomas Caldwell,7,77,63,61,Pass
5208,Brian Dennis,7,76,84,85,Pass
5209,Rebecca Barron,6,62,98,69,Pass
5210,Gary Hall,8,87,99,90,Pass
5211,Dean Henderson,6,92,66,78,Pass
5212,Kathleen Johnson,10,70,48,78,Pass
5213,Spencer Solis,3,76,52,51,Fail
5214,Cassandra Lewis,4,95,94,70,Pass
5215,John Hicks,3,55,53,48,Fail
5216,Amber Douglas,1,87,90,67,Pass
5217,Caitlin Andrews,10,98,50,82,Pass
5218,Travis Terry,5,60,53,53,Fail
5219,William Stephens,1,96,55,53,Fail
5220,Shannon Chapman,1,90,49,46,Fail
5221,Brittany Arroyo,2,66,59,50,Fail
5222,Kara Powell,4,88,55,64,Pass
5223,Brian Terry,6,56,99,76,Pass
5224,Heather Lee,8,79,97,86,Pass
5225,Patty Brewer,3,70,73,65,Pass
5226,Miranda Rogers,1,50,96,58,Fail
5227,James Peterson,3,74,55,53,Fail
5228,Amber Leblanc,3,81,53,55,Fail
5229,Douglas Carney,5,57,92,63,Pass
5230,Gary Jones,4,54,67,50,Fail
5231,Sandy Castillo,4,79,57,58,Fail
5232,Allison Henry,9,100,65,79,Pass
5233,Christopher Rowe,7,57,77,69,Pass
5234,John Rios,4,98,46,64,Pass
5235,Ashley Guzman,3,68,84,67,Pass
5236,Anna Nelson,6,93,73,77,Pass
5237,Deborah Ruiz,3,79,86,71,Pass
5238,April Crawford,6,64,88,78,Pass
5239,Shane Harper,9,85,84,91,Pass
5240,Jeffery Tucker,6,93,46,69,Pass
5241,Robert Walters,4,76,72,58,Fail
5242,Geoffrey Mcpherson,5,62,74,54,Fail
5243,Stephanie Murphy,6,63,91,69,Pass
5244,Cheryl Howard,3,86,89,68,Pass
5245,Jessica Williams,8,97,78,89,Pass
5246,Pamela Williams,4,79,60,59,Fail
5247,Charles Mcdonald,8,88,88,83,Pass
5248,Noah Anderson,10,96,67,86,Pass
5249,Michael Hansen,10,62,71,80,Pass
5250,William Thomas,3,65,83,66,Pass
5251,Jessica Sutton,10,93,55,78,Pass
5252,Benjamin Sharp,7,56,95,71,Pass
5253,Theresa Stevens,9,97,49,72,Pass
5254,Lisa Camacho,4,76,62,60,Pass
5255,Stanley Hughes,8,94,87,82,Pass
5256,Anita Martinez,3,84,91,75,Pass
5257,Penny Myers,7,64,89,71,Pass
5258,Andrew Baker,3,77,54,46,Fail
5259,John Singh,7,84,94,85,Pass
5260,Candace Smith,10,56,82,78,Pass
5261,Michelle Long,10,99,89,98,Pass
5262,Dr. Dustin Franklin IV,6,95,45,62,Pass
5263,Melissa Floyd,2,99,72,67,Pass
5264,Margaret Webb,3,100,94,82,Pass
5265,Joshua Hale,6,95,78,75,Pass
5266,Madison Harrell,4,69,51,56,Fail
5267,Brittany Nguyen,6,81,91,88,Pass
5268,Rachel Lyons,1,87,75,63,Pass
5269,Veronica Collins,10,89,70,81,Pass
5270,Laura Miller,1,81,49,49,Fail
5271,Jeffrey Salas,3,75,92,62,Pass
5272,Stephanie Lowery,8,88,73,74,Pass
5273,Danielle Myers,8,69,80,84,Pass
5274,Brandi Guzman,4,67,49,54,Fail
5275,Mr. Tracy Foster MD,6,99,91,92,Pass
5276,Linda Rodriguez,8,64,50,65,Pass
5277,Andrew Soto,7,71,96,78,Pass
5278,Andrea Lee,7,100,53,72,Pass
5279,Debbie Rhodes,4,71,42,51,Fail
5280,Sarah Garcia,9,70,96,97,Pass
5281,Ashley Mcdonald,10,51,72,78,Pass
5282,Cindy Sellers,6,89,46,59,Fail
5283,Tina Andersen,3,92,43,53,Fail
5284,Tami Park,5,67,78,69,Pass
5285,Mr. David Martin Jr.,5,72,87,66,Pass
5286,Alyssa Hicks,5,62,49,53,Fail
5287,Jessica Smith,8,90,54,72,Pass
5288,Joshua Gomez,9,58,55,69,Pass
5289,David Fritz,9,98,77,87,Pass
5290,Renee Garner,6,56,43,45,Fail
5291,Margaret Becker,6,90,43,62,Pass
5292,Lisa Green,9,50,95,84,Pass
5293,Maxwell Holloway,4,51,94,72,Pass
5294,Sarah Miller,6,53,75,69,Pass
5295,Rachel Vazquez,4,63,66,49,Fail
5296,Mary Lara,1,81,61,45,Fail
5297,Connor Mckenzie,7,85,61,66,Pass
5298,Justin Boyle,10,51,56,75,Pass
5299,Nicole Davis,6,89,84,81,Pass
5300,Leah Ferguson,9,99,73,99,Pass
5301,Keith Hurley,7,100,71,86,Pass
5302,Michael Garcia,7,63,91,77,Pass
5303,Billy Johnson,2,69,45,42,Fail
5304,Bryan Case,9,74,93,88,Pass
5305,Jamie Greene,10,91,72,90,Pass
5306,Jessica Sexton,9,98,47,81,Pass
5307,Dylan Rogers,6,57,89,69,Pass
5308,Kathleen Scott,3,77,100,83,Pass
5309,Russell Russell,1,95,92,68,Pass
5310,Sarah Torres,4,70,75,69,Pass
5311,Julie Green,3,72,44,50,Fail
5312,Ashley Bender,1,81,44,43,Fail
5313,Crystal Mathews,3,57,86,51,Fail
5314,Steven Hernandez,4,80,49,49,Fail
5315,Katrina Gutierrez,8,86,79,87,Pass
5316,Rhonda Whitehead,9,65,97,89,Pass
5317,Mark Sims,3,89,46,57,Fail
5318,Amber Ross,6,91,51,73,Pass
5319,John Jones,10,76,69,76,Pass
5320,Gwendolyn Craig,5,89,64,65,Pass
5321,Amanda Castro,6,90,67,70,Pass
5322,William Cross,4,67,82,58,Fail
5323,Derek Harrison,10,84,52,72,Pass
5324,Lauren Barker,6,98,86,76,Pass
5325,Jesus Hogan,7,64,88,68,Pass
5326,Connie Armstrong,9,76,61,70,Pass
5327,Denise Lawrence,10,66,93,87,Pass
5328,Kenneth Beasley,7,89,57,79,Pass
5329,Rachel Foster,6,51,66,55,Fail
5330,Joshua Smith,1,98,47,57,Fail
5331,Barbara Mcdonald,2,99,45,55,Fail
5332,Jennifer Santos,1,80,50,49,Fail
5333,Meagan Kerr,9,86,68,81,Pass
5334,Samuel Guerrero,10,90,97,87,Pass
5335,Patricia Williams,10,90,80,84,Pass
5336,Michael Jones,9,83,97,94,Pass
5337,Nicole Foster,7,83,44,64,Pass
5338,Kimberly Smith,2,100,46,46,Fail
5339,David Scott,6,52,61,57,Fail
5340,Nancy Malone,4,66,98,74,Pass
5341,Carrie Bowman,1,63,86,50,Fail
5342,Jonathan Wagner,1,63,92,57,Fail
5343,Matthew Davis,5,95,93,88,Pass
5344,Robert Brown DDS,2,87,43,52,Fail
5345,Roberto Murphy,4,84,71,74,Pass
5346,Carol Wallace,1,50,58,39,Fail
5347,Allison Jackson,4,97,84,80,Pass
5348,Toni Martin,6,78,72,65,Pass
5349,Derek Wilkins,10,53,40,66,Pass
5350,Stacey Lopez,4,82,93,70,Pass
5351,Christopher Holmes,1,66,85,59,Fail
5352,Shelby Butler,7,77,80,79,Pass
5353,Dana Pineda,2,99,95,77,Pass
5354,Jon Gomez,9,75,83,78,Pass
5355,Lisa Stafford,3,57,89,63,Pass
5356,Julie Long,8,83,80,81,Pass
5357,Michelle Alvarez,8,67,47,69,Pass
5358,Krista Jackson,3,80,71,58,Fail
5359,Richard Black,4,76,69,56,Fail
5360,Stephanie Bishop MD,2,65,85,51,Fail
5361,Emily Sanchez,4,59,67,55,Fail
5362,Michael Johnson,9,89,80,84,Pass
5363,Kayla Monroe,2,61,91,59,Fail
5364,Elizabeth Anderson MD,3,71,71,57,Fail
5365,Jesse Jones,4,65,64,64,Pass
5366,Christopher Castillo,5,61,73,62,Pass
5367,Carlos Cantu,1,60,100,67,Pass
5368,Richard Barron,7,69,72,72,Pass
5369,Jennifer Everett,10,100,52,76,Pass
5370,Christopher Chang,7,50,64,62,Pass
5371,Carolyn Smith,9,76,81,90,Pass
5372,Brian Lopez,4,52,79,64,Pass
5373,Christopher Phelps,6,61,78,74,Pass
5374,Elizabeth Cooper,2,79,100,72,Pass
5375,Roberto Long,4,58,95,65,Pass
5376,Richard Howard,2,86,83,73,Pass
5377,Kimberly Brown,10,50,88,83,Pass
5378,Daniel Molina,5,91,96,85,Pass
5379,Ray Scott,7,98,83,84,Pass
5380,Jasmine Francis,1,53,87,49,Fail
5381,Laura Taylor,10,64,49,71,Pass
5382,Stephanie Martinez,10,100,98,100,Pass
5383,Matthew Jimenez,7,76,96,86,Pass
5384,Christine Mcgrath,10,57,70,78,Pass
5385,Jason Hill,6,72,83,69,Pass
5386,Rachael Williams,6,64,50,65,Pass
5387,Trevor Herring,8,76,64,79,Pass
5388,Anthony Turner III,8,80,100,79,Pass
5389,Peter Knight,6,88,85,83,Pass
5390,Megan Bennett,3,96,93,74,Pass
5391,Timothy Wright,5,57,91,70,Pass
5392,Jordan Hart,2,79,84,59,Fail
5393,Christopher Garcia,5,91,73,72,Pass
5394,Patricia Mccoy,9,67,98,81,Pass
5395,Johnny Bowers,10,53,59,65,Pass
5396,Kristen Pruitt,1,96,46,53,Fail
5397,Nicholas Arnold,10,92,72,83,Pass
5398,Melissa Bowen,5,71,96,77,Pass
5399,Jo Zamora,6,52,74,64,Pass
5400,Donald Edwards,7,64,100,92,Pass
5401,Eric Obrien,9,84,68,76,Pass
5402,Diane Frye,6,96,91,82,Pass
5403,Gregory Webster,5,87,51,58,Fail
5404,Lisa Ortiz,7,82,44,70,Pass
5405,Jeffrey Chandler,1,63,51,43,Fail
5406,Deborah Wilson,5,97,68,70,Pass
5407,Craig Duran,2,50,74,54,Fail
5408,Anne Thompson,4,98,59,61,Pass
5409,Shawn Mcdowell,7,75,76,67,Pass
5410,Katie Boyd,5,57,99,73,Pass
5411,Alex Wise,6,99,40,65,Pass
5412,Monica Morales,2,65,55,44,Fail
5413,Mrs. Tiffany Hall MD,3,87,69,64,Pass
5414,Leroy Lee,7,59,48,67,Pass
5415,Calvin Cox DDS,2,91,81,68,Pass
5416,Brittany Hernandez,6,86,100,74,Pass
5417,Mr. Jeremiah Howell MD,5,75,49,64,Pass
5418,Christina Higgins,10,77,52,84,Pass
5419,Kenneth Johnson,1,61,87,59,Fail
5420,Stephanie Rush,10,69,59,75,Pass
5421,Brenda Zavala,4,98,68,61,Pass
5422,Brandon Washington,2,63,96,59,Fail
5423,Laura Andrews,4,95,43,56,Fail
5424,Natalie Martinez,1,84,85,59,Fail
5425,Kelly Gomez,2,78,88,62,Pass
5426,James Jackson,8,61,67,70,Pass
5427,Michael Church,6,67,76,65,Pass
5428,Matthew Soto,2,93,52,62,Pass
5429,Jason Perry,6,51,96,72,Pass
5430,Travis Holloway,10,51,42,65,Pass
5431,Taylor Armstrong,9,66,76,80,Pass
5432,Jerry Nash,7,59,87,75,Pass
5433,Nicole Rogers,9,67,58,71,Pass
5434,Cynthia Vazquez,5,71,67,68,Pass
5435,Brian Smith,7,68,58,71,Pass
5436,Randall Mcintosh,7,50,56,48,Fail
5437,Michelle Harrison,3,73,57,47,Fail
5438,Lisa Monroe,7,85,57,67,Pass
5439,Paul Turner,1,74,96,58,Fail
5440,Michael Wilson,9,85,62,74,Pass
5441,Marissa Jones,10,80,79,83,Pass
5442,Joel George,6,80,89,76,Pass
5443,Miss Maria Walsh,5,51,48,42,Fail
5444,Richard Wright,7,68,68,67,Pass
5445,Jessica Barnett,5,61,90,76,Pass
5446,Jessica Thomas,10,59,81,79,Pass
5447,Emily May,5,80,68,69,Pass
5448,Julie Butler,10,94,41,74,Pass
5449,Randy Bailey,7,71,99,82,Pass
5450,Daniel Dean,10,72,56,73,Pass
5451,Stephen Mcmillan,7,72,96,85,Pass
5452,Terry Cook,3,64,95,62,Pass
5453,Suzanne Jones,3,75,84,66,Pass
5454,Julie Cervantes,10,52,70,71,Pass
5455,Jennifer Fernandez,3,72,67,61,Pass
5456,Kathy Garcia,6,69,82,66,Pass
5457,Tiffany Anthony,6,94,87,84,Pass
5458,Stephanie Rodriguez,3,89,91,73,Pass
5459,Sharon Williams,3,88,78,60,Pass
5460,Janet Jones,8,57,99,89,Pass
5461,Lisa Jennings,8,67,69,74,Pass
5462,Gregg Johnston,7,90,74,72,Pass
5463,Peter Richardson,10,55,87,82,Pass
5464,Megan Williamson,4,76,90,63,Pass
5465,Kimberly Collins,4,85,59,53,Fail
5466,Melissa Coleman,3,64,55,56,Fail
5467,John Campos,5,86,73,64,Pass
5468,Sandy Murphy,3,54,53,50,Fail
5469,Blake Poole,8,88,65,82,Pass
5470,Sherry Robinson,7,58,59,57,Fail
5471,Megan Webb,3,56,81,69,Pass
5472,Heidi Morris,9,90,90,90,Pass
5473,Joseph Martinez,5,69,63,61,Pass
5474,Cynthia Webster,9,59,82,73,Pass
5475,Robert Rivera,7,75,57,61,Pass
5476,Larry Harrison,7,53,82,59,Fail
5477,Jennifer Little,6,87,48,59,Fail
5478,Stephanie Wright,2,73,58,57,Fail
5479,Justin Jones,9,63,59,64,Pass
5480,Anthony Lloyd,6,90,100,80,Pass
5481,Donald Reyes,8,50,81,65,Pass
5482,Linda Cook,1,66,69,44,Fail
5483,Victoria Garcia,5,94,65,74,Pass
5484,Michael Edwards,1,73,70,47,Fail
5485,Charles Greene,10,76,74,82,Pass
5486,Tina Adams,8,56,42,56,Fail
5487,Judith Barnes,8,58,95,84,Pass
5488,Erik Nguyen,1,92,79,58,Fail
5489,Jacob Villegas,9,84,100,90,Pass
5490,Caleb Rhodes,2,61,68,46,Fail
5491,John Allen,9,70,45,63,Pass
5492,Walter Buckley,1,52,91,50,Fail
5493,Bryce Jones,10,64,40,64,Pass
5494,James Olson,9,70,91,92,Pass
5495,Lindsey Byrd,4,59,63,54,Fail
5496,Ruben Lopez,9,82,77,88,Pass
5497,Maria Rodgers,7,95,73,83,Pass
5498,Sarah Sanchez,6,55,90,70,Pass
5499,Stephen Conley,5,51,99,75,Pass
5500,Christopher Allen,9,78,46,70,Pass
5501,Sarah Kim,2,89,50,46,Fail
5502,Sara Smith,2,82,50,50,Fail
5503,Joshua Peters,9,53,75,74,Pass
5504,Ryan Mccall,3,53,59,57,Fail
5505,Mason Williams,8,78,55,65,Pass
5506,Kathryn Johnston,9,86,44,73,Pass
5507,Ashley Tran,8,69,63,64,Pass
5508,Kelsey Wiggins,4,90,69,74,Pass
5509,Andrea Anderson,1,72,69,58,Fail
5510,William Abbott,4,94,78,65,Pass
5511,Sylvia Jackson,9,67,96,94,Pass
5512,Kyle Mcdonald,2,98,87,76,Pass
5513,Phillip Williams,3,74,86,72,Pass
5514,Brittany Jordan,10,50,76,83,Pass
5515,Terri Davies,8,64,72,78,Pass
5516,Stephanie Shannon,6,83,59,65,Pass
5517,Kevin Phillips,8,97,93,98,Pass
5518,Michael Nelson,7,69,61,62,Pass
5519,Jacqueline Kennedy,5,86,80,69,Pass
5520,Calvin Tran,9,76,97,86,Pass
5521,Charles Bell,4,71,100,75,Pass
5522,William Harmon,6,100,60,67,Pass
5523,Marie Wilson,2,54,76,47,Fail
5524,Matthew Davis,2,83,93,64,Pass
5525,Catherine Chen,2,88,66,57,Fail
5526,Jessica Russell,10,52,77,77,Pass
5527,Justin Vaughn,7,66,74,67,Pass
5528,Kimberly Benson,2,73,77,53,Fail
5529,Amanda Jimenez,2,73,79,61,Pass
5530,Luis Hoffman,9,52,99,91,Pass
5531,Alicia Vargas,7,94,45,65,Pass
5532,Christopher Salazar,3,56,71,59,Fail
5533,Donna Conway,3,74,55,53,Fail
5534,Louis Young,7,52,67,67,Pass
5535,Deborah Floyd,5,64,55,60,Pass
5536,Roger Allen,10,78,66,80,Pass
5537,Barbara Wilson,6,99,92,80,Pass
5538,Mr. Walter Garcia,8,78,42,58,Fail
5539,Frederick Reid,9,59,88,86,Pass
5540,Jason Rasmussen,1,81,60,54,Fail
5541,Curtis Rogers,3,72,77,66,Pass
5542,Craig Griffin,7,88,77,82,Pass
5543,Katie Rodgers,6,58,69,68,Pass
5544,Kayla Roach,7,86,61,72,Pass
5545,Amanda Russell,8,89,58,66,Pass
5546,Beth Warner,6,63,70,66,Pass
5547,Sean Reynolds,3,53,59,57,Fail
5548,Jasmine James,2,69,86,63,Pass
5549,Alexander Woods,7,77,58,61,Pass
5550,Sharon Osborn,1,63,41,42,Fail
5551,Stanley Bailey,3,93,79,79,Pass
5552,Christopher Mccarthy,4,83,78,65,Pass
5553,Joshua Hunt,1,62,66,50,Fail
5554,Brian Bailey,5,80,47,60,Pass
5555,Vincent Ramirez,10,82,84,89,Pass
5556,William Roberson,3,88,93,77,Pass
5557,Mario Keller,2,77,66,53,Fail
5558,Susan Fox,3,74,54,56,Fail
5559,Emily Smith,8,81,51,75,Pass
5560,Alyssa Jones,6,58,86,69,Pass
5561,Jenna Parks,7,77,53,69,Pass
5562,Mariah Dawson,6,80,46,59,Fail
5563,Gabriel Kent,6,66,56,53,Fail
5564,Jackie Gray,3,72,65,50,Fail
5565,Megan Krause,8,62,76,75,Pass
5566,Melanie Thomas,7,59,59,53,Fail
5567,Brandon Jenkins,7,65,49,61,Pass
5568,David Rodriguez,6,55,58,54,Fail
5569,Ronald Perry,5,97,57,56,Fail
5570,Rebecca Robles,10,60,69,79,Pass
5571,Kenneth Lucas,8,52,69,60,Pass
5572,Ryan Mason,5,77,64,75,Pass
5573,Patrick Baker,9,90,63,87,Pass
5574,Calvin Barry,9,64,49,65,Pass
5575,Cynthia Miller,1,62,41,28,Fail
5576,Lauren Bennett,6,91,77,78,Pass
5577,Matthew Thompson,7,94,71,87,Pass
5578,Connie Murray,3,66,74,64,Pass
5579,Dana Cisneros,7,56,90,79,Pass
5580,Kristin Cooley,7,77,76,82,Pass
5581,Joel Waller,2,87,46,44,Fail
5582,Todd Nichols,7,62,46,63,Pass
5583,Rhonda Harvey,1,66,66,59,Fail
5584,James Norris,5,64,49,51,Fail
5585,Victoria Warren,9,85,72,79,Pass
5586,Raymond Dean,7,77,82,85,Pass
5587,David Hale,7,64,94,85,Pass
5588,Mark Castillo,2,95,46,49,Fail
5589,Lisa Martinez,8,60,45,54,Fail
5590,Tamara Stone,3,80,45,50,Fail
5591,John Spencer,8,53,52,53,Fail
5592,Patrick Weaver,3,84,87,65,Pass
5593,William Sanchez,10,83,52,72,Pass
5594,Michael Villarreal,7,76,41,66,Pass
5595,James Davis,2,59,58,54,Fail
5596,Victoria Norris,4,79,90,77,Pass
5597,Jeremy Davis,6,94,100,82,Pass
5598,Patricia Cooper,9,69,58,70,Pass
5599,Kevin Torres,5,78,89,72,Pass
5600,Andrew Thompson,9,78,96,90,Pass
5601,Frank Stephens MD,5,72,77,71,Pass
5602,John Horton,10,99,41,74,Pass
5603,Debra Russo,8,70,90,76,Pass
5604,Jeffrey Sims Jr.,1,97,65,66,Pass
5605,Anthony Parrish,7,92,45,72,Pass
5606,Jennifer Shelton,4,59,59,55,Fail
5607,Natalie Hernandez,5,90,62,61,Pass
5608,Debra Gordon,6,61,93,78,Pass
5609,Michael Bennett,5,79,54,59,Fail
5610,Robert Hart,1,100,45,40,Fail
5611,Carrie Webb,9,82,67,76,Pass
5612,Daniel Macdonald,2,67,74,58,Fail
5613,Sergio Brown,9,63,50,65,Pass
5614,Stephen Lopez,10,71,47,73,Pass
5615,Heather Rodriguez MD,2,70,96,68,Pass
5616,Lori Turner,9,50,93,74,Pass
5617,Kelly Williamson,6,98,89,86,Pass
5618,Ronald Moore,9,92,88,94,Pass
5619,Mr. David Stevens,6,64,90,73,Pass
5620,Aaron Dawson,6,85,90,80,Pass
5621,Brianna Becker,2,96,63,60,Pass
5622,Mary Dawson,8,71,60,77,Pass
5623,George Khan,3,81,88,70,Pass
5624,Yvette Garrett,7,95,98,89,Pass
5625,Elizabeth Flores,5,82,75,72,Pass
5626,Jacob Baker,3,90,46,57,Fail
5627,Kimberly Ortiz,1,88,44,47,Fail
5628,Kathryn Collins,8,72,97,78,Pass
5629,Danielle Jones,3,92,68,64,Pass
5630,Paul Hernandez,2,51,55,46,Fail
5631,James Guerrero,1,51,45,38,Fail
5632,Meghan Hamilton,4,87,53,57,Fail
5633,Calvin Carter,8,100,97,92,Pass
5634,Tammy Cooper,3,78,91,74,Pass
5635,Suzanne Rodriguez,1,95,41,39,Fail
5636,Meghan Miller,4,52,64,49,Fail
5637,Aaron Wells,9,88,70,82,Pass
5638,Mary Flores,1,56,89,61,Pass
5639,Todd Jennings,2,85,89,76,Pass
5640,Jerry Kelly,9,78,52,76,Pass
5641,Amy Joseph,2,86,99,68,Pass
5642,Jared Leblanc,3,98,57,52,Fail
5643,Jesse Johnson,7,85,56,78,Pass
5644,Kathleen Mercado,3,72,84,60,Pass
5645,Cynthia Brown,9,94,67,83,Pass
5646,Christopher Cherry,6,65,51,57,Fail
5647,Raymond Lopez,3,97,74,67,Pass
5648,Brian Hernandez,9,80,61,70,Pass
5649,Ashley Moss,1,83,78,68,Pass
5650,Kristen Freeman,10,99,40,71,Pass
5651,Michael Levine,3,50,76,55,Fail
5652,Jeremiah James,1,67,60,45,Fail
5653,Margaret Brown,2,89,40,52,Fail
5654,Lori Cox,8,92,43,68,Pass
5655,Brett Rose,7,64,71,67,Pass
5656,Jennifer Cox,2,97,97,79,Pass
5657,Michael Rice,2,98,40,50,Fail
5658,Tracy Miller,9,66,52,75,Pass
5659,Joseph Baldwin,6,93,85,74,Pass
5660,Jamie Ho,5,59,86,66,Pass
5661,Shane Sosa,10,69,56,69,Pass
5662,Toni Rogers,6,55,51,55,Fail
5663,Craig Pacheco,9,57,46,56,Fail
5664,Mark Jones,7,94,94,90,Pass
5665,Charlotte Parks,10,83,90,94,Pass
5666,Andrea Sanchez,10,81,94,99,Pass
5667,Joseph Garcia,9,100,42,78,Pass
5668,Margaret Chavez,4,91,89,79,Pass
5669,Gina Mccann,2,53,65,51,Fail
5670,Douglas Taylor,8,93,70,79,Pass
5671,Cheryl Duncan,4,99,75,80,Pass
5672,Krista Brown,9,88,65,82,Pass
5673,Mike Warren PhD,4,69,42,62,Pass
5674,Matthew Choi,8,73,83,88,Pass
5675,Kimberly Small,9,73,94,88,Pass
5676,John Diaz,9,75,67,78,Pass
5677,Sara James,10,74,83,90,Pass
5678,Michael Knight,4,85,56,68,Pass
5679,Samantha Holder,1,56,77,43,Fail
5680,Yolanda Chambers,3,59,86,68,Pass
5681,Randy Young,9,96,69,85,Pass
5682,Tyler Allen,4,61,41,52,Fail
5683,Michael Faulkner,5,50,47,45,Fail
5684,Lisa Kramer,7,99,53,68,Pass
5685,Mr. Noah Mason DDS,5,74,76,69,Pass
5686,Matthew Franco,4,65,74,66,Pass
5687,Christina Mendoza,2,54,81,48,Fail
5688,Melanie Underwood,2,68,78,56,Fail
5689,Spencer Mullins,4,53,50,42,Fail
5690,Chad Lynch,10,55,54,70,Pass
5691,Angela Duncan,10,75,41,79,Pass
5692,Elizabeth Campbell,9,98,76,85,Pass
5693,Barbara Waters,8,88,82,87,Pass
5694,Alexandria Rowe,3,88,71,64,Pass
5695,Amy Shannon,9,58,79,78,Pass
5696,Eric Kidd,5,94,52,61,Pass
5697,Harry Pacheco,3,63,82,64,Pass
5698,Diane Mendoza,5,97,56,65,Pass
5699,Nancy Snyder,10,58,54,78,Pass
5700,Aaron Miller,4,64,72,57,Fail
5701,Krystal Gutierrez,8,86,90,91,Pass
5702,Julie Graves,5,99,55,77,Pass
5703,Sharon Erickson,10,69,90,93,Pass
5704,Anthony Carr,8,57,52,57,Fail
5705,Pedro Hunter,9,81,94,84,Pass
5706,Pamela Davis,4,96,61,67,Pass
5707,Mckenzie Alexander,7,70,62,67,Pass
5708,Samuel Andrews,2,90,75,66,Pass
5709,David Johnson,6,68,82,77,Pass
5710,Jacqueline Morris,8,78,89,83,Pass
5711,Rebecca Hardy,7,80,89,77,Pass
5712,Monica House,7,55,49,58,Fail
5713,Jennifer Walker,8,53,56,70,Pass
5714,Katherine Raymond DDS,7,92,69,76,Pass
5715,Sara Tyler,5,78,52,70,Pass
5716,Miss Sandra Thompson,7,91,69,80,Pass
5717,Jason Jones,10,52,96,88,Pass
5718,Eric Yates,3,50,85,55,Fail
5719,Shelly Matthews,5,93,69,70,Pass
5720,Dennis Wells,7,64,46,61,Pass
5721,Ashley Luna,9,96,49,75,Pass
5722,Kimberly Phillips,2,70,74,63,Pass
5723,Glenn Miller,4,95,41,58,Fail
5724,Chelsea Garcia,7,80,69,70,Pass
5725,Lori Hawkins,1,56,58,45,Fail
5726,Jason Campos,2,66,78,55,Fail
5727,Scott Morales,9,68,76,81,Pass
5728,Tanya Mann,10,88,99,94,Pass
5729,Mr. Brian Poole,7,52,42,63,Pass
5730,Ryan Reyes,10,79,64,72,Pass
5731,Erica Brooks,7,84,73,74,Pass
5732,Renee Richardson,6,78,94,80,Pass
5733,Donald Perez,3,99,97,75,Pass
5734,Ellen Webb,10,63,61,62,Pass
5735,Shawn Ray,3,84,77,75,Pass
5736,Joshua Diaz,2,77,53,54,Fail
5737,Richard Miller,6,79,78,67,Pass
5738,Jean Thornton,4,75,93,67,Pass
5739,Paula Torres,5,56,41,41,Fail
5740,Heidi Herman,3,88,71,64,Pass
5741,Joshua Waters,6,80,82,83,Pass
5742,Erin Reynolds,3,54,92,61,Pass
5743,Tony Robinson,8,84,42,64,Pass
